record_id,seconds,header_sha256
A4073,22.0,8731df6398192502bb7a5d463ad86ee48636cf29499cee24d8ef4c52fe4a9342
A4074,19.174,e93ad19eaa3e5736f92212717e18cb05fe8f21fb2e8dbff289458300e7c99efd
A4075,10.0,1e34c780a6afc7e236964e22af3a14d890cf67ff3c02cb706bf39ebc3fd1299f
A4076,10.294,a97a866830196be488481f91cf72aba9e53078005ebe0ff2b561687797fa1179
A4077,17.0,c148c02887d8fbb149a0ad19884309d98e14c1276fedcea2f18ba07cc23f8711
A4078,10.0,ef87bf15c526a14e257ac532a2ff5ac8374ed712b84b49eba5b61aaf1981a396
A4079,12.0,ad0ecad1aca993f5d246512d2e80aeef1616bdf19a576ebe4e23ac58f7ae361b
A4080,118.0,a545193bb0d099c8f6786342cea3eb1f4a42fc51e67c6ce2b8135db95751a750
A4081,20.0,d06d77153b17cb05ccb04cb982bbea9253d82ab3cbf75d9dba65fcf627909497
A4082,19.0,3f03e3916e4467dc00529a68fa15c022ad3df278a5b2bb3d537c8d430e52e61b
A4083,10.0,a2195c1f28c7c7e00bb1f49f50a6a25bd6f61ab0cdd1a4f7453e3477afc26b8f
A4084,11.962,c96117529e749454762d5197d609c180510b59c7a54bb733eec9d4961b544369
A4085,9.998,74a3dc6af36d9f51dc247ab6b3ca31e69a7d337ac267a0596ebc3c504ef9987b
A4086,10.552,158e03d75e17da6df0cc7ca42ff69b75e25f507b24e3f1d5c091ec09bed3ac12
A4087,12.0,e92f036e9466eb619fd8c9f0512d41ddd8e1eacc693014241d3a2e45ca18e733
A4088,10.0,371dd70ecc5e50e36529eb44696cd6300409505caa8e09ac81f72f09fa2cdcd4
A4089,12.07,29b4de44f86d252bc6c823fb19f362306734363d5d66f470efcef683d7908586
A4090,11.986,9f5cc389efbe01a56c0ab12ecc1096d7f85d72d518f387e36ec54b1682350217
A4091,10.0,5a66f582f0b8c7549fc23fdbdde8937c43233b46ed974ed019cc4f3eb60dca7e
A4092,32.032,3fd8c021da2aeaaad6676323e47497611a357436def3aaa17b3bf084b936535e
A4093,11.0,96cdcae3c3a180532bd23972352e5cb97dac361d6f2ee6e6d64f62301192e76b
A4094,10.0,c76859d168dfd8625e61a95319c21968b5aced4e0fcf2ec47bcf7f3e081d689e
A4095,10.0,75b83db13694658e30d4a78828bb8b25baaf4a7b36c16e814ca6262511e60d6e
A4096,15.0,76a8dabe6798af32b37100401f728141d47c43b451024deafd22a81ad22271f1
A4097,10.0,668fb26001ef53cd9d7a1ac9d533c2163865c27678d53bc674b17356a1786671
A4098,26.0,3e3cf9ae2aec0531643d2d0a7599ca5c27d50a09b063ab910cb3b0637742d539
A4099,16.0,bb259329895bef8297b9cbe3ee60fe513ac9c8ec1f1846f34c14997e49bed23f
A4100,10.0,a94a8c0fdc8bf555d342744fe3e084205a141d165a447b48e90b8aa7999c293a
A4101,15.0,62e6bfd61d033fb42dd11581dd4d609626b716fd66b505dfbe83517eccab761d
A4102,10.0,fdfcb30ba8711024d2f7215f19dea91372978b3ba4d775d09b86cb08083854ea
A4103,18.0,286f087f57d2cb2910f25da51fb5532552294f1c0539cc4445ed1d4fec04623d
A4104,46.152,ba9e14cd52c00aa2d38e95ac858d3375f103101b07315d08ab780a3d5c3ae601
A4105,11.0,a544c6a12c5bd1fb4727afe6ea09abf6d5ba716926a9decbbb8feebb4adbd405
A4106,11.998,aa773fbec5605a48d808034c4d1ab783ab24eda6f2012efa9eb25b1a189f2b9d
A4107,10.0,87b803c0d65da37125b8f20440d6dac7d3a03c7986cbabf646f8403e81b199ea
A4108,19.0,608df4b0b06775329e2ecdd796318a9de4be919ff1c959e4d30371d8d45e900c
A4109,10.0,e56ab5ccff45bb02dee8deb2b9bec856049bcbff0a76a592bdcd8b829e45156d
A4110,15.0,8f35a230e7e351554bdfff327177b93f53754993c3f03a0452dff48342ead29e
A4111,31.702,7fdd59c1cd1fcdfa0fa3a73176c2eb9fa2ac2a4094d938dedf7cc935a900f02a
A4112,10.0,bd220e9c4870be8e34174d6429ae0608135020e6197ee99bbf13372955427b0d
A4113,10.0,6bd51d0c2dd8f9d1235753f783911515326e91d31652d26d852b3669b1252218
A4114,16.0,8a571c74fc0dc3f520166bfa8e1dfb61f835a45f5be137fbe02e95f2ad40dfff
A4115,14.098,aad5673e01c72656a5f1db21cdf0b0d074357756520162ef4fb8f6a3edabd7d6
A4116,11.626,06097202532b1000fd5d71e5e876941279fa39f235b00c57ac81141a17501e84
A4117,12.244,64571d1503982e4d649e9d9e3e49c5dd3f2809c1d2d6c9d4b6c793fce2e02f26
A4118,20.0,808648d84e44a19a507f4c480e0a48a37abb73168e3c76dde4029833b4445222
A4119,45.53,2de1ab8b3b71de28192de6c80717105b7b56e6f3dbea2bbabc7611e7958cd2aa
A4120,21.0,a2ac02d712e66baebe3c45249995d9c6e8613b9009512ee582d1ae3d2e299f5c
A4121,11.0,d6c38470114289f2f841d5f850e60784e14756ac3d4ffe26b3ae1aefbc250631
A4122,10.0,3db19914ba5e98e39e32927a2840958bf3deedc4b511e2346d2c88378d66f669
A4123,10.0,4e3e2d9bfdbd09cce33cc11c8862918793bab03ee056cfeb9f2626e5f07073c1
A4124,24.0,4aa7620973cfd2b49115b8ceb59bb14a227a8a8ce8f2d0394cede06675c7b3bf
A4125,10.0,15c0787b4040a210006a4d4048e76f615c96fe17fe1c6bcf79676536b19bee47
A4126,16.0,736b8f7d33b9d2919922eb988f673c6d6e7a5635150d29733c8405e669905067
A4127,18.204,2b8c45e566fcf224edcdb1c8b50ba982d937db871ccc92a80bb522e46887fddc
A4128,30.0,a6198ef73e5feb2bb2978626d6bd864c433b9ba6ed8f8420afa5dc80ef9ee4cf
A4129,10.0,603f2fbd3076bb7e1c2b676176f1d2f51cd4e351ededca099f047ce6480490e7
A4130,10.746,ace3b70b0e6bcd5b5523cabececf4020b5005f5594ff9f63ba185c82d6b9c4a8
A4131,12.0,83163ee10265b162182cfa0c1554e674ba8141956955b9cfc27f2861ad8b2e2e
A4132,26.0,62efaf9ba57eaa5c0e0b594b6875903f79c33afea6dff4df1438245f876cb4cf
A4133,144.0,fbb796f1b5d9006109dda455c0a5b981559d927af7e01559c79676b6ed25bdef
A4134,13.0,7a01b1d9126af5cba92d2c09e7f1e3ff9ba63d80c5307214e4133ba7c4b8c67b
A4135,57.792,4bca1bd784f54cde78c003638c844dc125f2f7da5325f284b4dd056fc8590f9c
A4136,10.0,834a24fc6630c55f129ff4e39cabdbc59556c3db39d63c7ae9e121f09da41a1c
A4137,10.0,3c00a8c806a59a0eb56e55c4d283040b4c23c91db1241a30cf22c291273f1353
A4138,13.0,6ff2d9628f4fda92c88d103e14018c253e86ed68498dfed541f08ee9b7bd4402
A4139,10.0,b065ece361433bdb72ad3d37db989fc2cde883c87fc4f5519251855c290369ba
A4140,10.0,02e24a6eb76ac1536793bf673e0b8c52ce3b4205bbc4161c7bd746a3d3b81278
A4141,27.536,c9e1e1bb4ee4523580f7b58f5808822850bb326b71ad2eff61e1a5ea773a4ebd
A4142,10.0,095f39c620aff30db74204130fae502945d60af9a8970e453de5302c4049f485
A4143,12.692,5a384bed57fb34905c590b7a6e14b0d30832a13aaed7debed6eb140f4a750137
A4144,10.0,6d721b4d7410c96a2f45023393d3d54d26ae52fb22e19fdea6702b16ce07d3c5
A4145,12.024,06c7fc85774bb99787517a3257234ac17242bd499c0e597e25c14dc8b4ae23bd
A4146,10.0,e334010eaca159266ff45d760209c07876fa656082a884eceb5e97eacae833d9
A4147,11.0,6839bde5cdd4e57e540a7a4b2575af008ff89a30e5aad3c081ab40254f652c10
A4148,21.0,a5165f4748ff509bcd4dd5c07e31b6580bb63180ba568f9e408dc0e627d9df0c
A4149,10.0,e38a7d5746981c020fc868ccb419ba55ab337d5fcda2c93bed3ed96574853ddf
A4150,30.0,be2b7903b70883647621b1a6293340dafd1aeec18a96763343190f5d94fd4152
A4151,12.808,b6c6325d93088333735e057e4c6c7c30e7b5c9d13aa59d38503a22ce84cb0f25
A4152,10.0,6fe36af8827ba9aa587d82e7cb0313c27b5f968c86419cd879b1485b76ac94a7
A4153,10.0,e63708a8b0b5cca2c1dce9cc09984407c110f5e40364d9de971bad90f83f2156
A4154,10.0,369df8158586e67e91cc0512073b0ef998c2d8b140a169895eeb081b795b297e
A4155,11.0,d6828f0066b90a071a87120da93789e66989ada59a97b3d28897ab75df4d10af
A4156,11.0,5d074fadd077eac5f796dbb9ebfc713016666808f1852c9a887446d9f0145b52
A4157,44.282,2fc85147af08713b9cbfd7f933c3125b34cea0108e80707e8989a8ba08106dcc
A4158,13.0,3fc9438f473cc527977f4f6a2a8c3bea45940191bc8a4d2c129a7affd495c9ac
A4159,10.0,210ce96aa439c4dd69c1bcd27f18164e835112b39902a4f9ec84869e524c08f0
A4160,19.0,414723f9a62330c60b7c3a763d6ae8007d4e9d57677f3b13b42f76ae9eb14ad9
A4161,20.0,2bcdf1239c1ebcb60edc53722bce5ab322bfb80e2e65b7ff1934aecd7757ec4e
A4162,20.0,db3c294123061dc168b887deeaeddedbe49a8194f54ab4804ab863712aea3227
A4163,18.434,ffca076958c7bd2fdb9e613cf3f054ee226886b10c3b78be73caccb10af2fee5
A4164,19.0,ce53ba4f7f96cae0212e1794a293f1d179e388a7763a9deb8776672f1033d8cc
A4165,11.294,dae8a3c8e0bf7ba0829eacabea059272de45f7fbee1949019ba23b1eba99d5dd
A4166,14.0,cf1fc1744cc4736980163af02df542b872da718410ec6864989e7de273c06dab
A4167,15.0,85f2bf050f89e49f3cd8f9c0108802e063f3ea02cc4789c46a467ffb57d82b50
A4168,10.0,177abb0da9f59fd232b6c5e157107fa7630a8e557740448a4611a26e7ceda414
A4169,40.0,1f2a11ed832e462cb91676305254ad015f0c77ebc56dfa9fbea13ccff4c1bacb
A4170,61.0,4e32c19706f4f07b25570bbc4890012488276f3a0e01e47b5892731db86f38f9
A4171,10.0,3f7da8d9ae60bae23790dc8da8f88d815d78d9adf1854b6509f79f321c25b21a
A4172,10.0,cf4d9afead6189587b40e502149125f32eff628d8f1d6778366b3d140af31996
A4173,11.53,c810db3bc9fc0f54980522e374fefe40f1f94839e43f4c60cc0b72343f9e7969
A4174,10.0,a58d77ab2fdaee3dca65ab163e4214872345dcd734f6ce2e844d7dabd132d237
A4175,10.0,b2fd5edc507def8e78c13cda3928963bde13faf27925f9d568fe24725b47e406
A4176,10.0,bf0cac3435742234f4710141284224acf9ed50ab048bc991a220f8d0a15fc4c2
A4177,10.0,cbbc75e858cd6bece5e0ac75e3511c6968cedce9329d88887a633130fda0b620
A4178,10.0,4a1ea6bfe4fde56f91ce121d4cdfdba6ac71ed73f5c90e4b0e7e84edea085f9a
A4179,10.0,fecd4a88e530cf541ff9e00cbd1b486b1b1764e95603b7c864d08615d085c4e1
A4180,10.0,be40bc3b2cc974109daa8ddbf2fd6e2caa376b840bfb6882485fe56944ade7c5
A4181,10.0,eb5866a61496f6072b2d3708e2cf4c437f7b242dc1cb1d0040c3f20a35ca9aa2
A4182,10.0,206fe9282dc61053c25e84b21cc0266c071d57c1d58c1455862cb6172d2bf268
A4183,33.0,1a21b9eead85340828a61332de6fed375bb3b05364fd98b400f7a54a84ab03a3
A4184,10.0,1add4237a1ae31a0ef37d37688c47c99d5592b23badb3717d7e8d9510efd69e1
A4185,15.0,f8dd6f90a2ddf0cd6adf7c63ed28546ff575183b3873a056b69b488ac44012f3
A4186,10.0,916f33568fe9fb387d703396c3af578b61980e2b1edba18e267fa5c31fc38bf4
A4187,12.384,fbc40c35ef33e8ad56f4ced11af30a37469e9f6c62061feae2bed5e41605afed
A4188,15.0,05e2a85e41d194e4457ef7e873feea9cfdf7684efffbac7614ef8d2c7602e74c
A4189,10.0,9c62dc59cc576bf2e5c439a90df338d16375e6ed391af5a8b1ae9d78afbabdae
A4190,14.0,3f0df6e4b414ba2e12e7885135c44682c5f33f858a2b1eecd54cc2a8c5eff6b3
A4191,10.894,b5341133f0952ef965acb4c92d560d9d47035f5830868c3ca1c2e779bc334a01
A4192,10.0,cfe2b55f4fd1cfc294629122a1d7899a5c1f6263fdc6849a124201915614b4a8
A4193,10.0,791e537f4e3406b95f087cb894102d2a5530b1907e4824590b752d6dc16681b5
A4194,10.0,b435c6fca9f16293846f7b62d451af03c696ffdec6b7cbdebc2676ff20704825
A4195,19.0,affe8bc0c49eac604088ac0a812310dcb1b4ae98154268bc1d4051568447d506
A4196,25.0,01c738b1ea4f3429b6b89018cccafa696d4e9acb255aa42f2456a3364d48832d
A4197,10.0,098d8466d8e275da5620f1a3b0eb7129f45c0ddefd6374ab6eae627893152c8d
A4198,10.0,f45ee7202843267e4271bb3261b2f7a57f7b69a447a97bc283d4eb118980d535
A4199,10.0,4aaf65b986dc7604773b932dbdf76af1f62de90cf22313be07a169f1bea443a7
A4200,10.0,098dd8bd7e2514a93cc598e1519e788d0ae71a0c0d2a39a7e24bb91d39523e89
A4201,11.0,2a378a6718cbb85b5eee36ce9fdc48f787bd0e0504959e3060285798ef89250f
A4202,11.0,82a7d6764857286d8cf3b3317eb3c5e4b0c15926a90b5870f3aff4be49b29e00
A4203,21.0,edac624dc84cc0fad7a4929853867cfb89d1c6ed2a44534ef8cf8c6e06c59b4f
A4204,12.844,c1b0766fa67a3892a3212575e1a4763fefbbfb3c634bbfbd59373302e0cdf4d6
A4205,19.0,ab5f85e8b940f30dbe098201c5fcf81436444a984fcf9402b11780fd53531734
A4206,15.0,92a335859a7e4a0c705f1f3f18dbdb7305151ccdd91713c0a8061e7f36e346da
A4207,10.0,4765eedf14c75e8acd8e90477b14870ea543ec0575bfee7e017dd014069a4a21
A4208,10.0,fdc7d83360a2e028427d76b7330f05a1088344e98ba3f37e1de6c335421fcdd0
A4209,15.0,c7f00dcd1ae813b86980f1181f36a889b072ceddf43db6d8554f51803a44ef02
A4210,21.0,28284181207000eb8f7628b318f79c2a1acdc9272d1440d713ee68280603e465
A4211,10.0,85e7bb6bb618a31c205695e96ddd06ae0f29fa53fd0403909d7cc3a2040635c7
A4212,15.0,0282903c4cf4a7ff87fade4a87dbb406c62088d8318797bdf4fc400887942c53
A4213,14.0,ecbd4945cc6458c1d8ed687da12ff6c281512b1114f3245272b9e8e6a9a9e699
A4214,16.0,5c5d9feb105adb1f561fe98a07bed26dfc0cf1e70ed9169c67ba44dffeb1362d
A4215,24.0,801f45fb7de11c67df65f6765cbb04a3e6842f63b21186e6ff0244889312b72e
A4216,52.222,9fc705b198ebc9224361f4684d7c9562c9935f52e63c63bf46448d4371ab86ad
A4217,26.016,87239471180befbdba71e08abd6f32260bb8aa3c3be26c6acbbaf9f461702636
A4218,43.0,882807f8f4c0a55ba731db7a016df3eb216290ce9a1ed1d1d669e33f9d20afa3
A4219,10.0,e3acb575cc8f046a4e5999dcee294cb0d710950e99e6965f130f5be62f3f267b
A4220,23.98,ac460fe525318703ee89da4a4f2c15997896f71aeafa0ecefd3902234b3a78e7
A4221,15.106,4ca6b714b1814c4bb67a01224a97b2fff52d420f22ff957d2200bbcb5b69f765
A4222,10.402,c0e6521b176b5e845496e45df514298848d185b99c3b518139fd9addb2d53aeb
A4223,10.0,b5d584416f4e852e7c1f26e2c95679c09af2ff96771d8948edc6470a49a4a0fa
A4224,11.614,3be3951220ed7aa6528df3b83975a8df3a644509b3ea3959b1eaf50b384c1e8b
A4225,10.0,ddd4c65d91524646efcb2186fabeae782d0a2d747a3ab2387c324692e153c6a1
A4226,10.0,bbbe99dd3d142ed261a4ff8721df45735c6024a50f5ff565afed7d84f2aec9af
A4227,10.0,d1e3c6cfab2ad57b2ac23512ce2bfcd1b3292452c41a2075e46e6f389739f9f5
A4228,10.0,ecf33c98afa602d40d7861c6dbfab928b082273e3c5b154f0e8129611709a7a2
A4229,9.0,c9aa3cccd7960ffe152cd1fb9732ddd1626bc947c71868eb365183eeb22aabc4
A4230,13.0,f029cf4945770342512038ae0ef68d5b8368d36231c191f0bc8cf26cefe91277
A4231,14.0,82b6d25f819e6cc3f3c46f4a54f6c625a2dfc68e2c4c6376e337f63206a4a9c7
A4232,13.894,d044af99103bedecbedb13751b8fac1d26fb98edf9c5e0ddf3e1970ad484e386
A4233,15.0,6545abe324feef233d8babd49773be50c6607aa8eb85042842a0b3071ede7a1d
A4234,10.0,32a42c7552261b508ff090196b2b5e40b493b4682579bab720ef77feeeef3a47
A4235,13.0,fc8d53f3518798f252165b1998a7296c9790ec416933a18348f08795fd866d34
A4236,10.0,e8011f9f408e8cee667f2f04302c2f0ba886c498efce8a8c7872c65a66ed9711
A4237,10.0,eba8032981d416ad7060f3f92c957d6a1b8aca9fa7281142c8fa1d822f7dbd9e
A4238,11.0,a5577ed7d772184f3bd9d41704a6ab5c241c751ee130128ae8ed8300c2f7b07c
A4239,10.0,2662a2fdbe98a018d0ebe8d0c070cd984a77372f829ba4029cf44c0d2f643f4a
A4240,11.19,991a5fa3c5ae4071f73cac7af45846394a4dac9bbecb7e5c23f99c60e57702b6
A4241,13.0,ae80aec0d239d55c14469cabf6dd43df18f284f0e5a19167cf44a8b009825d0c
A4242,15.0,3cd3f36ecffeb0e98d4325a1b9493e0d3d92b8f37c263ed9d75c7123af007b38
A4243,11.0,b13e26b1de20146ce43d5aa3ed265255f90c6136537e351d3fcbbc0516968839
A4244,11.93,856d62c993667ac1578568ca6689c959629b1e576626847f358e965cd57b2052
A4245,38.0,dc90fed707a0abef3bf650e173945de7296105c9eb8bb5a434b6567f1831c0eb
A4246,24.0,2102f025cf1471082e82b82b34c26e42e1ad6aa1a24371f3e5f286c3a78b6f14
A4247,43.0,41a51cbbed08a583254879f6c810530eebafd19f1722c458cc527c941b924339
A4248,12.0,c4318e145471289f757a5b6f0e3ac94cc816ac8f2ba255efb11c1a6aa8f13096
A4249,32.03,356d40360650389013a8d16c97aa27272287a046e9a602068dbfde1131557665
A4250,14.0,cc035a200e25338329b5d0fd0d26dc8800984cba83e58dd3755106e014950356
A4251,16.0,b6f473211a19ee88dccc8935c598be7859c3828f2a187233e2952f6e516137a0
A4252,12.0,f45f454b0dcea3f15ed242badce70f6b6eeead84cff668c869e029585d25b4dc
A4253,21.0,f7536325316cb01e544b90f00d1727cf2484e4c8c196e0084fc49f1d732362c8
A4254,13.0,af5a59c1ba4d7eafa9ce2439aee8c17f5d05961182baf2e4889d25bcfdb46cbd
A4255,10.0,b96231037db456626c6234777e67ecabeebe1cad8e8b079f834d8073fcd61536
A4256,14.0,435cbdabf7066880cf3fc1f190a8db66db6564866891e78ce197c16b16abfd8d
A4257,10.0,3b1b8220b01dcf2b6181d1b38cae5088fed4aec86f3cbf47a839c223744998a3
A4258,20.0,4d4b735d439f48189d12c72ce321db58d162db8d8daf596a61781b9a2029bf2d
A4259,10.0,1e6f5ec46d684a3ea0af823a31f820d86880ddc7a6542fa75ca08e1f14e67247
A4260,10.914,9859dc62ea188ceb069ca773979044dcad26882f400f7075d54c81677b978739
A4261,10.0,d4a612f4509f485d4cd31ce6b99e397034f3f3d05155473e87ff6fbc559cebeb
A4262,15.0,ffb49451a28aec28e6998cb9c56ee8fc298e6ee0ee99cd8ac4b66374e8d35077
A4263,45.0,f8d09b27cb28a96876b7eb7225d77f7ef291a350c9d177f2ec208bef9db74457
A4264,10.426,370856ce7488815136386e7de2d6dcdddc7292998249b6bf17c615419cbcc202
A4265,10.0,39a28b5aceb01052194eeadb7924d21b1d1ab1b9b0c60b881b6672096bfcd008
A4266,10.0,b2d0c4209fdd6c41c7bd41198d1a4c1ff8506c869b9439310fa7eefacf5173d5
A4267,35.0,ba80d7e42af0e251243e3ee7525433a122f2c096a207e97e719e849ae9bb001d
A4268,10.0,27ace586c9bf06bbeafab2c79ac734287ce691ad2b71053bfd204057e7fe3335
A4269,10.0,0b463a5c240e3daac72375f185933d1863b173a79166a8d3c21fc90afab15f8b
A4270,15.0,7b5f3df2fc2457bebb94d8b27d3451af284df8135b76022f1d6f5af63f96071d
A4271,15.444,4afe61ed51401067dab58bbec07b8201857fb0d27a70035058e47e3124b88516
A4272,36.0,0f0d3d1afb41badcba4c6745ab10fa60d755cda7814e8bdf331ec0641a0b8ebb
A4273,34.0,2aae5f2361e046708cc7a8d746e6aaa3ed206104f7a71b24875361c5b926afca
A4274,10.808,59b6afdce7326cb0524887347db54fc38b35d54a9698c83e34a1b834071e9c5d
A4275,10.0,b6458e4483043f9c296b57bcf75d9b799508d9d70762043e9c049135801a49b6
A4276,10.0,4fa4e18764d11abbdd5e086fc1a652cc4e10dfd2ace57ed02ffe7e68490d2560
A4277,20.0,7ee2bd0e9602cb20d31bf3f4d8de506afce66ea4568211467a24f6184a0eaddf
A4278,20.0,2402229f8b0024d18b249ffa67ce86f713c389ad2a6a258eb864184d80ca6b64
A4279,22.0,785d762d35cd0ad24a4a485498dca719104a67ab0562904f6f5c397f3542fb05
A4280,12.576,7754c301faf8c869b97b9f33df7a8f18de677ef5a0748587305d8b9fa3730e34
A4281,22.0,536d69d9b7de739c3ad758c68e61f06170cbf780b02aae3a3d2f7e27823b8168
A4282,10.0,941b4278df2bc13e6c79139bd66c22cd06eddf8d6768e97fc1c534f8db6339c8
A4283,10.0,0e4159604e68180e698f6019d150f2f394117169d3a60b56bf937e8fcf274aa7
A4284,10.0,c2efbe4ae4467227b723e99500e79a97f8d8a94b4785a69efdea79c3af9b4761
A4285,10.0,19f8282c718c43ec72308646bf23563162a1450b8726dd93fa69ce5c7caa0c8f
A4286,38.98,db265d727e6cbf3697f85e8a3577b2596d4757e288489f1fc4665e41bf599aab
A4287,13.0,c509e3e6666986037324f48d448ee4330b1c2e6fa72cdeec62726547ab2665a9
A4288,10.0,b2b2eb7b7a2a893558d11268afecfee2a132a8cb96998764625343c2e579bd7e
A4289,11.594,209026beffd06368a27db861dc1c2dd51b160f19d11cbc6242d373a00005a633
A4290,10.0,162e3769ff961627aa3748e55d4ed50c4c51af1bbe24d129270e25b71d0bf160
A4291,10.0,b6acc7252d00d5077c86a9d8572ed1746ea1543a9379a3ce382743b17bf305a2
A4292,12.146,a06e80b3c4fd8b48d827a6716f722a3205a1a33979b003abd410f15960e73ef4
A4293,28.372,1ab7654b0f22a3e1a71c04af6f1682e9c042b51616e45dbc4449061c15d2acd3
A4294,10.0,00de4728a7951ee326d0ceade309a34230086e7e15f1277302d2991416413449
A4295,13.0,b5f8035e94f05bcae35b261f2d1c3edf9175b2265b09a916317b68eda8a0ba1e
A4296,15.544,14e100f9246665d2378c1214d6413f9f4f55374a7379411eee8afb06863a414d
A4297,23.588,a62db0812eb3bce46e5e63480b58a62d29604ab85c001ef5146413688e0440c3
A4298,46.898,e75821555aa00a77d817ae53195841f831fb24572d0918e56c3e031aa1dad55d
A4299,10.0,eea38e7d4a6c6f2c6dcf4257ac6552a6d8fba1be15c1445b1b7c1a053d98f5b6
A4300,14.0,cf1b823acc1ba902a606538f034ef5060a19f0e52c643505c30622b106d52793
A4301,10.0,6792e27f13854289a1efe802cd7e5ffe3b0d2b325de9f6078d3510cb39fb785d
A4302,10.0,3fd997fb8d6416a5fea6fd69bca70f3015e95442c393982824484ec063eab59a
A4303,10.0,70388759a44371beb17f91d46661f8c225eb335d5c85251a8664df4d7bbf8914
A4304,10.0,73878bb4466f81328aef578f90a38c2425049dbfab6dc0fe18fd88b7695c3378
A4305,10.0,af1e8a508ca0e9937835d6301bada0e37d814ca70480cc428681677e9a6e534f
A4306,10.0,3df319e0385952916b6bc5b51a97bcd7253617b5eb81434f8e5456a7880a4690
A4307,60.0,421b299d80bd74e08ceffe0eb8bb69c5f07bba0adcc1c5515b8b22ea742e8b22
A4308,15.232,0192586e3b10cfe6c9804e72f6e8920dbbd6eb0c1b7800ff7897b140703196b3
A4309,12.17,b2b5e4fe542b80cc859a92a65e315f9784e57779384312dbbba17adb6c25acf9
A4310,27.608,3e17451f33e3f256737590ebf00e720b51f54b2ab454ad768c1efb84c0b32017
A4311,10.0,7a508c1bb6ac9735eaa603c97f6251e5c09cb31979b75a2704712df8b830d617
A4312,10.0,c41839ee84682d47a2d0cb69aa6de03604adc28817a8706acab0d3e2ac95ad67
A4313,27.0,9bcb39fba4ca40bb76f0f5e90a2e72f5e0ac8b580035d0c3b2faebe6b22dde72
A4314,11.0,d301aa787533fe6b6be4d1fa7f28fcd565ef5118e323b94760934e7575850779
A4315,39.662,c57088eef83aa18529be3025713947e6a4fb01a412b416e48f2046fbe3c6842f
A4316,10.0,8e90ab22b12a4364da240bc3f4bd6b0e3e7ae581b9429e79cd34a425fddcbf07
A4317,10.0,d6399d48162789280e91df56af7633b2647b6b77f59c7eeff439d249450a51f5
A4318,43.436,894c39be44dcc78a885ae9f062223587eba14137b9da6bf246abf25fa667c1b6
A4319,10.0,c2c7ef77b63955bae2d20aa93c37068fae771a3f081e3f73d3c7e6de2a25e3a9
A4320,10.0,d19fde7990927c9298500920ca9a54893ecf5d2a4d2812884d69db668da3703d
A4321,10.36,ca87b568b9d05a5a971b71da131981ced64e491a918c49facb1f94fd948132c5
A4322,22.104,50dd47737738e86d8192bc21a76ba94945d0b89e7c29139d1c116b179e6e0dcc
A4323,28.0,a499299cfa14537ba274b3e89a0229aabc16bf2d33dee8366fd5174cb4b8ee55
A4324,29.474,e2745e77638b908a99ab222c0f120c423227a43f51c08366d9d5e184fad748f9
A4325,10.0,c5164b53b6f6a81f302e82b6d98764207f7d660d7385ddf1a6e7608d27a81bbd
A4326,11.332,ee2d251fceb7f4a8de8d0fd181ca39698e5d017ba53427fb301bc4ce5ea1ca95
A4327,10.0,815a4c711e1a4ba0dd341814466782b4dff04246137929d6aa566c67bd6303ac
A4328,10.0,b602fd3f128f21a9bd98659fc7445e44e39e03548b6d899d310538911219c872
A4329,10.974,ab2259bfcbac8392d7fd6c1ba57c047e0d22bda17133d32578fa0e375d9904bb
A4330,10.452,c6e6b39d631e50459dc3c7073b5eb4c8da5a95d24772b9ea41de21decb6258d5
A4331,10.0,b005d46dbaaca50bb8177e1255fd03ec72f1a26931bf7f7b411965c8eccefa17
A4332,10.0,08a520b4e1efc358fc088b2f11e2d8207306e7a2f083e327eacac23256c4e6a6
A4333,10.0,c4b04ab3ea243f38ce81fae282a3148fc2fd1a9f9912fca158ab187a7d4aa220
A4334,15.0,da89900345b3460174420c945ce166b345e7376d9a8b6dcab52adc2a18be8e1c
A4335,12.0,046c365c2db43c21fcbacda219c2f1e7fcd6fdb1de0597d66b0a716d76f12bb1
A4336,11.434,757e3acca497cf963cbd40ee081beb6757554dad8b3529f9480f6eabebfa471d
A4337,11.266,12938032df2e9734b6c1667712b2a78f258c2f0e3e259871264ad7adf1748a43
A4338,45.884,cae755b9454173a6052833fab82d3e55b1bf119eeb7bc0a82b7b23da20ae0ac0
A4339,10.0,283e362ea7a23f691a73623fe996f8dbf802d562737e842b024cf07d5eb1cc50
A4340,10.0,3d665ad3c087f52b917eef18b15b89aac1108ee18007776dffab58dbf462c5e8
A4341,17.554,70dfab19aed6be368d8770526312fc8b68a5923a945d7e44f241019d65891017
A4342,53.48,5cfc3b088ea2681d69a5d254b0d3042a72ee572acebfe44468bdd75adcf05c18
A4343,10.0,d53a845c54a5ab4ab22851a79ee73603421cc12caaf0c55ffc80000159a35aac
A4344,11.0,8b0c83b8a2c4c887fb2ca6350a23702900506ad083558e864a3157fbcd57eb97
A4345,14.0,f6bcb55c2beaec20703b7a8c3ba8b81712b83d5f4a9fa800e373113d6f21bf55
A4346,21.0,61291853bd4565ca87ca50dcab0ae804e3b6da903a62c6f51dce6ef4de2b2560
A4347,10.0,27f881057ca3276ec76a7205ecb565295997e04553d4779709f4fb1eeb4d1b14
A4348,10.0,4842ce118aab8d85013d0f389aa01b1ca1d341d6a217a94743a5c25a1bc7e75f
